"id","city_name","county_id","state_id"
12926,"Indianola",1845,28
12927,"Indianola",2275,39
12928,"Indiantown",377,10
12929,"Indio",189,5
12930,"Indore",3192,50
12931,"Industry",2271,39
12932,"Industry",698,14
12933,"Industry",2690,45
12934,"Inez",1028,18
12935,"Inez",2707,45
12936,"Ingalls",1298,23
12937,"Ingalls",805,15
12938,"Ingalls",956,17
12939,"Inglefield",872,15
12940,"Ingleside",2649,45
12941,"Ingleside",1208,21
12942,"Ingleside",722,14
12943,"Inglewood",186,5
12944,"Inglis",350,10
12945,"Ingomar",1611,27
12946,"Ingomar",2275,39
12947,"Ingraham",785,14
12948,"Ingram",1011,18
12949,"Ingram",2755,45
12950,"Inkom",657,13
12951,"Inkster",1775,35
12952,"Inkster",1251,23
12953,"Inland",1874,28
12954,"Inlet",2037,33
12955,"Inman",2412,42
12956,"Inman",950,17
12957,"Inman",1825,28
12958,"Innis",1146,19
12959,"Inola",2193,37
12960,"Institute",3163,50
12961,"Intercession City",378,10
12962,"Intercourse",2261,39
12963,"Interior",2470,43
12964,"Interlachen",346,10
12965,"Interlaken",2049,33
12966,"Interlochen",1238,23
12967,"International Falls",1368,24
12968,"Intervale",1916,30
12969,"Inver Grove Heights",1382,24
12970,"Inverness",221,5
12971,"Inverness",1577,25
12972,"Inverness",1630,27
12973,"Inverness",343,10
12974,"Inwood",1999,33
12975,"Inwood",571,16
12976,"Inwood",3199,50
12977,"Inyokern",213,5
12978,"Iola",3119,51
12979,"Iola",972,17
12980,"Iola",2642,45
12981,"Iona",695,13
12982,"Iona",1349,24
12983,"Ione",202,5
12984,"Ione",2241,38
12985,"Ione",3077,49
12986,"Ionia",1284,23
12987,"Ionia",1500,26
12988,"Ionia",569,16
12989,"Ionia",2035,33
12990,"Iota",1156,19
12991,"Iowa",1148,19
12992,"Iowa City",634,16
12993,"Iowa Falls",552,16
12994,"Iowa Park",2737,45
12995,"Ipava",733,14
12996,"Ipswich",2476,43
12997,"Ipswich",1189,22
12998,"Ira",2800,45
12999,"Ira",600,16
13000,"Iraan",2776,45
13001,"Irasburg",3028,47
13002,"Iredell",2766,45
13003,"Ireland",834,15
13004,"Ireland",3162,50
13005,"Irene",2484,43
13006,"Irene",2612,45
13007,"Ireton",570,16
13008,"Irma",3149,51
13009,"Irmo",2414,42
13010,"Iron",1323,24
13011,"Iron Belt",3147,51
13012,"Iron City",2590,44
13013,"Iron City",491,11
13014,"Iron Gate",2974,48
13015,"Iron Mountain",1303,23
13016,"Iron Ridge",3105,51
13017,"Iron River",3114,51
13018,"Iron River",1256,23
13019,"Iron Springs",175,3
13020,"Iron Station",1736,34
13021,"Irondale",1449,26
13022,"Irondale",2057,36
13023,"Ironia",1935,31
13024,"Irons",1272,23
13025,"Ironside",2220,38
13026,"Ironsides",1211,21
13027,"Ironton",1426,26
13028,"Ironton",1357,24
13029,"Ironton",2125,36
13030,"Ironwood",1288,23
13031,"Iroquois",730,14
13032,"Iroquois",2460,43
13033,"Irrigon",2241,38
13034,"Irvine",1101,18
13035,"Irvine",195,5
13036,"Irvine",2297,39
13037,"Irving",2617,45
13038,"Irving",2023,33
13039,"Irving",769,14
13040,"Irvington",53,1
13041,"Irvington",1073,18
13042,"Irvington",699,14
13043,"Irvington",1931,31
13044,"Irvington",3001,48
13045,"Irvington",2011,33
13046,"Irvona",2276,39
13047,"Irwin",695,13
13048,"Irwin",2258,39
13049,"Irwin",2107,36
13050,"Irwin",636,16
13051,"Irwinton",399,11
13052,"Irwinville",522,11
13053,"Isaban",3165,50
13054,"Isabel",2500,43
13055,"Isabel",982,17
13056,"Isabela",2363,40
13057,"Isabella",1444,26
13058,"Isabella",1358,24
13059,"Isabella",2260,39
13060,"Isabella",2155,37
13061,"Isanti",1376,24
13062,"Iselin",1927,31
13063,"Ishpeming",1261,23
13064,"Islamorada",344,10
13065,"Island",1033,18
13066,"Island City",1046,18
13067,"Island Falls",1228,20
13068,"Island Grove",320,10
13069,"Island Heights",1928,31
13070,"Island Lake",722,14
13071,"Island Park",658,13
13072,"Island Park",1999,33
13073,"Island Pond",3032,47
13074,"Islandia",2010,33
13075,"Islandton",2433,42
13076,"Isle",1374,24
13077,"Isle Au Haut",1235,20
13078,"Isle La Motte",3029,47
13079,"Isle Of Palms",2406,42
13080,"Isle Of Springs",1225,20
13081,"Isle Of Wight",2929,48
13082,"Isle Saint George",2128,36
13083,"Islesboro",1234,20
13084,"Islesford",1230,20
13085,"Isleta",1942,32
13086,"Isleton",206,5
13087,"Islip",2010,33
13088,"Islip Terrace",2010,33
13089,"Ismay",1654,27
13090,"Isola",1544,25
13091,"Isom",1042,18
13092,"Isonville",1102,18
13093,"Issaquah",3057,49
13094,"Issue",1211,21
13095,"Istachatta",352,10
13096,"Italy",2666,45
13097,"Itasca",700,14
13098,"Itasca",2612,45
13099,"Ithaca",1253,23
13100,"Ithaca",1836,28
13101,"Ithaca",2045,33
13102,"Itmann",3159,50
13103,"Itta Bena",1589,25
13104,"Iuka",711,14
13105,"Iuka",1543,25
13106,"Iuka",948,17
13107,"Iva",2410,42
13108,"Ivan",145,4
13109,"Ivanhoe",2669,45
13110,"Ivanhoe",1343,24
13111,"Ivanhoe",197,5
13112,"Ivanhoe",1682,34
13113,"Ivanhoe",2919,48
13114,"Ivel",1005,18
13115,"Ivesdale",758,14
13116,"Ivins",2882,46
13117,"Ivor",2950,48
13118,"Ivoryton",315,7
13119,"Ivy",2928,48
13120,"Ivydale",3192,50
13121,"Ixonia",3146,51
13122,"Jachin",70,1
13123,"Jack",85,1
13124,"Jackhorn",1042,18
13125,"Jackman",1227,20
13126,"Jackpot",1978,29
13127,"Jacks Creek",2587,44
13128,"Jacksboro",2565,44
13129,"Jacksboro",2732,45
13130,"Jackson",1928,31
13131,"Jackson",3087,51
13132,"Jackson",1731,34
13133,"Jackson",1883,28
13134,"Jackson",1018,18
13135,"Jackson",2407,42
13136,"Jackson",1643,27
13137,"Jackson",1552,25
13138,"Jackson",3213,52
13139,"Jackson",1419,26
13140,"Jackson",1916,30
13141,"Jackson",1166,19
13142,"Jackson",1336,24
13143,"Jackson",1296,23
13144,"Jackson",40,1
13145,"Jackson",2307,39
13146,"Jackson",2129,36
13147,"Jackson",1550,25
13148,"Jackson",500,11
13149,"Jackson",202,5
13150,"Jackson",2542,44
13151,"Jackson Center",2311,39
13152,"Jackson Center",2071,36
13153,"Jackson Heights",2022,33
13154,"Jackson Springs",1661,34
13155,"Jacksonboro",2433,42
13156,"Jacksonburg",3193,50
13157,"Jacksonport",105,4
13158,"Jacksons Gap",36,1
13159,"Jacksontown",2060,36
13160,"Jacksonville",2059,36
13161,"Jacksonville",1485,26
13162,"Jacksonville",2045,33
13163,"Jacksonville",335,10
13164,"Jacksonville",2634,45
13165,"Jacksonville",516,11
13166,"Jacksonville",1718,34
13167,"Jacksonville",2230,38
13168,"Jacksonville",707,14
13169,"Jacksonville",3035,47
13170,"Jacksonville",37,1
13171,"Jacksonville",368,10
13172,"Jacksonville",150,4
13173,"Jacksonville Beach",335,10
13174,"Jacob",739,14
13175,"Jacobs Creek",2258,39
13176,"Jacobsburg",2061,36
13177,"Jacobson",1369,24
13178,"Jacumba",198,5
13179,"Jadwin",1468,26
13180,"Jaffrey",1909,30
13181,"Jakin",431,11
13182,"Jal",1962,32
13183,"Jamaica",597,16
13184,"Jamaica",2022,33
13185,"Jamaica",3035,47
13186,"Jamaica",2972,48
13187,"Jamaica Plain",1188,22
13188,"James City",2300,39
13189,"James Creek",2270,39
13190,"Jameson",1418,26
13191,"Jamesport",2010,33
13192,"Jamesport",1418,26
13193,"Jamestown",2023,33
13194,"Jamestown",226,5
13195,"Jamestown",2063,36
13196,"Jamestown",1794,35
13197,"Jamestown",1252,23
13198,"Jamestown",3002,48
13199,"Jamestown",1713,34
13200,"Jamestown",247,6
13201,"Jamestown",1959,32
13202,"Jamestown",1103,18
13203,"Jamestown",2400,41
13204,"Jamestown",1133,19
13205,"Jamestown",800,15
13206,"Jamestown",2311,39
13207,"Jamestown",2523,44
13208,"Jamestown",1486,26
13209,"Jamestown",919,17
13210,"Jamestown",2420,42
13211,"Jamesville",1748,34
13212,"Jamesville",2941,48
13213,"Jamesville",2018,33
13214,"Jamieson",2220,38
13215,"Jamison",2299,39
13216,"Jamul",198,5
13217,"Jane Lew",3162,50
13218,"Janesville",224,5
13219,"Janesville",638,16
13220,"Janesville",795,14
13221,"Janesville",1405,24
13222,"Janesville",3084,51
13223,"Jansen",1886,28
13224,"Jarales",1957,32
13225,"Jarbidge",1978,29
13226,"Jaroso",271,6
13227,"Jarratt",2986,48
13228,"Jarreau",1146,19
13229,"Jarrell",2664,45
13230,"Jarrettsville",1198,21
13231,"Jarvisburg",1685,34
13232,"Jasonville",836,15
13233,"Jasper",379,10
13234,"Jasper",523,11
13235,"Jasper",2726,45
13236,"Jasper",834,15
13237,"Jasper",1359,24
13238,"Jasper",152,4
13239,"Jasper",69,1
13240,"Jasper",1411,26
13241,"Jasper",1240,23
13242,"Jasper",2597,44
13243,"Jasper",2088,36
13244,"Jasper",1994,33
13245,"Java",2453,43
13246,"Java",2944,48
13247,"Java Center",2019,33
13248,"Java Village",2019,33
13249,"Jay",337,10
13250,"Jay",1236,20
13251,"Jay",2036,33
13252,"Jay",2198,37
13253,"Jay Em",3226,52
13254,"Jayess",1593,25
13255,"Jayton",2822,45
13256,"Jayuya",2364,40
13257,"Jean",1977,29
13258,"Jeanerette",1139,19
13259,"Jeannette",2258,39
13260,"Jeddo",1248,23
13261,"Jeff",1014,18
13262,"Jeffers",1370,24
13263,"Jefferson",104,4
13264,"Jefferson",630,16
13265,"Jefferson",2437,42
13266,"Jefferson",444,11
13267,"Jefferson",2269,39
13268,"Jefferson",1734,34
13269,"Jefferson",1917,30
13270,"Jefferson",1225,20
13271,"Jefferson",3146,51
13272,"Jefferson",2837,45
13273,"Jefferson",83,1
13274,"Jefferson",2070,36
13275,"Jefferson",1201,21
13276,"Jefferson",1191,22
13277,"Jefferson",2232,38
13278,"Jefferson",248,6
13279,"Jefferson",2047,33
13280,"Jefferson",2454,43
13281,"Jefferson City",1619,27
13282,"Jefferson City",1496,26
13283,"Jefferson City",2577,44
13284,"Jefferson Valley",2011,33
13285,"Jeffersonton",2907,48
13286,"Jeffersonville",2103,36
13287,"Jeffersonville",487,11
13288,"Jeffersonville",1104,18
13289,"Jeffersonville",3037,47
13290,"Jeffersonville",831,15
13291,"Jeffersonville",2028,33
13292,"Jeffrey",3172,50
13293,"Jeffrey City",3214,52
13294,"Jekyll Island",450,11
13295,"Jellico",2565,44
13296,"Jelm",3220,52
13297,"Jemez Pueblo",1943,32
13298,"Jemez Springs",1943,32
13299,"Jemison",76,1
13300,"Jena",1179,19
13301,"Jenera",2075,36
13302,"Jenison",1252,23
13303,"Jenkinjones",3165,50
13304,"Jenkins",1357,24
13305,"Jenkins",1042,18
13306,"Jenkins Bridge",2896,48
13307,"Jenkinsburg",500,11
13308,"Jenkinsville",2425,42
13309,"Jenkintown",2256,39
13310,"Jenks",2173,37
13311,"Jenner",205,5
13312,"Jenners",2259,39
13313,"Jennerstown",2259,39
13314,"Jennings",967,17
13315,"Jennings",2197,37
13316,"Jennings",1175,19
13317,"Jennings",379,10
13318,"Jensen",2878,46
13319,"Jensen Beach",377,10
13320,"Jeremiah",1042,18
13321,"Jericho",1999,33
13322,"Jericho",3040,47
13323,"Jerico Springs",1493,26
13324,"Jermyn",2732,45
13325,"Jermyn",2286,39
13326,"Jerome",1456,26
13327,"Jerome",2259,39
13328,"Jerome",1250,23
13329,"Jerome",175,3
13330,"Jerome",689,13
13331,"Jeromesville",2077,36
13332,"Jerry City",2102,36
13333,"Jersey",2978,48
13334,"Jersey",508,11
13335,"Jersey",116,4
13336,"Jersey City",1930,31
13337,"Jersey Mills",2285,39
13338,"Jersey Shore",2285,39
13339,"Jerseyville",790,14
13340,"Jerusalem",2087,36
13341,"Jerusalem",146,4
13342,"Jesse",3159,50
13343,"Jessie",1786,35
13344,"Jessieville",167,4
13345,"Jessup",2286,39
13346,"Jessup",1204,21
13347,"Jesup",593,16
13348,"Jesup",524,11
13349,"Jet",2152,37
13350,"Jetersville",2905,48
13351,"Jetmore",981,17
13352,"Jetson",998,18
13353,"Jewell",611,16
13354,"Jewell",946,17
13355,"Jewell",2136,36
13356,"Jewell",459,11
13357,"Jewell Ridge",2909,48
13358,"Jewett",2104,36
13359,"Jewett",795,14
13360,"Jewett",2734,45
13361,"Jewett",1991,33
13362,"Jewett City",312,7
13363,"Jigger",1144,19
13364,"Jim Falls",3122,51
13365,"Jim Thorpe",2267,39
13366,"Joanna",2440,42
13367,"Joaquin",2754,45
13368,"Jobstown",1933,31
13369,"Joelton",2527,44
13370,"Joes",295,6
13371,"Joffre",2272,39
13372,"Johannesburg",1311,23
13373,"Johannesburg",213,5
13374,"John Day",2236,38
13375,"Johns Island",2406,42
13376,"Johnsburg",1995,33
13377,"Johnson",144,4
13378,"Johnson",3037,47
13379,"Johnson",1839,28
13380,"Johnson",986,17
13381,"Johnson",2020,33
13382,"Johnson City",2032,33
13383,"Johnson City",2705,45
13384,"Johnson City",2591,44
13385,"Johnson Creek",3146,51
13386,"Johnsonburg",2300,39
13387,"Johnsonburg",1920,31
13388,"Johnsonville",742,14
13389,"Johnsonville",2442,42
13390,"Johnsonville",2025,33
13391,"Johnston",2401,41
13392,"Johnston",2447,42
13393,"Johnston",566,16
13394,"Johnston City",773,14
13395,"Johnstown",259,6
13396,"Johnstown",2060,36
13397,"Johnstown",1817,28
13398,"Johnstown",2042,33
13399,"Johnstown",2289,39
13400,"Joice",648,16
13401,"Joiner",108,4
13402,"Joinerville",2835,45
13403,"Joliet",1620,27
13404,"Joliet",746,14
13405,"Jolley",646,16
13406,"Jolo",3165,50
13407,"Jolon",210,5
13408,"Jonancy",1015,18
13409,"Jonas Ridge",1730,34
13410,"Jones",2157,37
13411,"Jones",1300,23
13412,"Jones",52,1
13413,"Jones",1145,19
13414,"Jones Mill",131,4
13415,"Jones Mills",2258,39
13416,"Jonesboro",478,11
13417,"Jonesboro",120,4
13418,"Jonesboro",873,15
13419,"Jonesboro",716,14
13420,"Jonesboro",2775,45
13421,"Jonesboro",1223,20
13422,"Jonesboro",1163,19
13423,"Jonesborough",2591,44
13424,"Jonesburg",1451,26
13425,"Jonesport",1223,20
13426,"Jonestown",2284,39
13427,"Jonestown",1568,25
13428,"Jonesville",2430,42
13429,"Jonesville",2935,48
13430,"Jonesville",864,15
13431,"Jonesville",3040,47
13432,"Jonesville",1123,19
13433,"Jonesville",1708,34
13434,"Jonesville",1250,23
13435,"Jonesville",2807,45
13436,"Jonesville",1075,18
13437,"Joplin",1638,27
13438,"Joplin",1411,26
13439,"Joppa",765,14
13440,"Joppa",54,1
13441,"Joppa",1198,21
13442,"Jordan",1362,24
13443,"Jordan",2018,33
13444,"Jordan",1633,27
13445,"Jordan Valley",2220,38
13446,"Jordanville",2048,33
13447,"Joseph",2250,38
13448,"Joseph",2870,46
13449,"Joseph City",179,3
13450,"Josephine",2630,45
13451,"Josephine",3169,50
13452,"Josephine",2279,39
13453,"Joshua",2635,45
13454,"Joshua Tree",187,5
13455,"Jourdanton",2744,45
13456,"Joy",706,14
13457,"Joyce",1138,19
13458,"Joyce",3060,49
13459,"Juana Diaz",2365,40
13460,"Jud",1783,35
13461,"Juda",3085,51
13462,"Judith Gap",1653,27
13463,"Judson",2802,45
13464,"Judson",827,15
13465,"Judsonia",115,4
13466,"Julesburg",302,6
13467,"Juliaetta",671,13
13468,"Julian",2254,39
13469,"Julian",3172,50
13470,"Julian",1839,28
13471,"Julian",198,5
13472,"Julian",1713,34
13473,"Juliette",435,11
13474,"Juliustown",1933,31
13475,"Jump River",3148,51
13476,"Jumping Branch",3206,50
13477,"Juncos",2366,40
13478,"Junction",2883,46
13479,"Junction",792,14
13480,"Junction",2838,45
13481,"Junction City",3091,51
13482,"Junction City",2134,36
13483,"Junction City",225,5
13484,"Junction City",1081,18
13485,"Junction City",443,11
13486,"Junction City",143,4
13487,"Junction City",975,17
13488,"Junction City",2225,38
13489,"June Lake",223,5
13490,"Juneau",13,2
13491,"Juneau",3105,51
13492,"Junedale",2267,39
13493,"Juniata",1842,28
13494,"Junior",3184,50
13495,"Juntura",2220,38
13496,"Jupiter",342,10
13497,"Justice",714,14
13498,"Justice",3176,50
13499,"Justiceburg",2839,45
13500,"Justin",2651,45
13501,"Kaaawa",548,12
13502,"Kabetogama",1368,24
13503,"Kadoka",2470,43
13504,"Kahlotus",3076,49
13505,"Kahoka",1414,26
13506,"Kahuku",548,12
13507,"Kahului",551,12
13508,"Kaibeto",176,3
13509,"Kailua",548,12
13510,"Kailua Kona",550,12
13511,"Kaiser",1480,26
13512,"Kake",22,2
13513,"Kaktovik",8,2
13514,"Kalaheo",549,12
13515,"Kalama",3055,49
13516,"Kalamazoo",1268,23
13517,"Kalaupapa",551,12
13518,"Kaleva",1259,23
13519,"Kalida",2093,36
13520,"Kalispell",1626,27
13521,"Kalkaska",1314,23
13522,"Kalona",558,16
13523,"Kalskag",2,2
13524,"Kaltag",6,2
13525,"Kamas",2885,46
13526,"Kamay",2737,45
13527,"Kamiah",683,13
13528,"Kampsville",744,14
13529,"Kamrar",611,16
13530,"Kamuela",550,12
13531,"Kanab",2868,46
13532,"Kanaranzi",1324,24
13533,"Kanarraville",2875,46
13534,"Kanawha",616,16
13535,"Kanawha Falls",3160,50
13536,"Kanawha Head",3154,50
13537,"Kandiyohi",1347,24
13538,"Kane",2308,39
13539,"Kane",777,14
13540,"Kaneohe",548,12
13541,"Kaneville",738,14
13542,"Kankakee",729,14
13543,"Kannapolis",1729,34
13544,"Kanona",1994,33
13545,"Kanopolis",971,17
13546,"Kanorado",968,17
13547,"Kanosh",2887,46
13548,"Kansas",764,14
13549,"Kansas",69,1
13550,"Kansas",2198,37
13551,"Kansas",2064,36
13552,"Kansas City",935,17
13553,"Kansas City",1488,26
13554,"Kansas City",1466,26
13555,"Kansas City",1510,26
13556,"Kansasville",3131,51
13557,"Kantner",2259,39
13558,"Kapaa",549,12
13559,"Kapaau",550,12
13560,"Kaplan",1119,19
13561,"Kapolei",548,12
13562,"Kapowsin",3052,49
13563,"Karbers Ridge",779,14
13564,"Karlsruhe",1772,35
13565,"Karlstad",1398,24
13566,"Karluk",23,2
13567,"Karnack",2807,45
13568,"Karnak",793,14
13569,"Karnes City",2803,45
13570,"Karns City",2306,39
13571,"Karthaus",2276,39
13572,"Karval",255,6
13573,"Kasbeer",727,14
13574,"Kasigluk",2,2
13575,"Kasilof",9,2
13576,"Kasota",1393,24
13577,"Kasson",1392,24
13578,"Kathleen",436,11
13579,"Kathleen",325,10
13580,"Kathryn",1801,35
13581,"Katonah",2011,33
13582,"Kattskill Bay",1995,33
13583,"Katy",2684,45
13584,"Katy",2629,45
13585,"Kaufman",2777,45
13586,"Kaukauna",3097,51
13587,"Kaumakani",549,12
13588,"Kaunakakai",551,12
13589,"Kauneonga Lake",2028,33
13590,"Kaw City",2174,37
13591,"Kaweah",197,5
13592,"Kawkawlin",1266,23
13593,"Kaycee",3221,52
13594,"Kayenta",179,3
13595,"Kaylor",2498,43
13596,"Kaysville",2879,46
13597,"Keaau",550,12
13598,"Kealakekua",550,12
13599,"Kealia",549,12
13600,"Keams Canyon",179,3
13601,"Keansburg",1919,31
13602,"Kearney",1827,28
13603,"Kearney",1510,26
13604,"Kearneysville",3178,50
13605,"Kearny",1930,31
13606,"Kearny",174,3
13607,"Kearsarge",1916,30
13608,"Kearsarge",1263,23
13609,"Keasbey",1927,31
13610,"Keatchie",1177,19
13611,"Keaton",1047,18
13612,"Keauhou",550,12
13613,"Keavy",1060,18
13614,"Kechi",906,17
13615,"Keedysville",1215,21
13616,"Keego Harbor",1267,23
13617,"Keeler",227,5
13618,"Keeling",2944,48
13619,"Keen Mountain",2940,48
13620,"Keene",1105,18
13621,"Keene",1909,30
13622,"Keene",2036,33
13623,"Keene",2635,45
13624,"Keene",213,5
13625,"Keene",2083,36
13626,"Keene",1767,35
13627,"Keene",2928,48
13628,"Keene Valley",2036,33
13629,"Keenes",742,14
13630,"Keenesburg",259,6
13631,"Keensburg",709,14
13632,"Keeseville",2009,33
13633,"Keewatin",1369,24
13634,"Keezletown",2938,48
13635,"Kegley",3173,50
13636,"Keiser",108,4
13637,"Keisterville",2260,39
13638,"Keithsburg",706,14
13639,"Keithville",1147,19
13640,"Keizer",2232,38
13641,"Kekaha",549,12
13642,"Kelayres",2282,39
13643,"Keldron",2483,43
13644,"Kelford",1680,34
13645,"Kell",711,14
13646,"Keller",2652,45
13647,"Keller",3065,49
13648,"Keller",2896,48
13649,"Kellerman",29,1
13650,"Kellerton",606,16
13651,"Kelley",573,16
13652,"Kelleys Island",2098,36
13653,"Kelliher",1366,24
13654,"Kellnersville",3137,51
13655,"Kellogg",661,13
13656,"Kellogg",600,16
13657,"Kellogg",1401,24
13658,"Kelly",3213,52
13659,"Kelly",1165,19
13660,"Kelly",1702,34
13661,"Kellysville",3173,50
13662,"Kellyton",86,1
13663,"Kellyville",2181,37
13664,"Kelseyville",236,5
13665,"Kelso",3055,49
13666,"Kelso",2581,44
13667,"Kelso",1452,26
13668,"Kelton",2291,39
13669,"Kemah",2668,45
13670,"Kemblesville",2291,39
13671,"Kemmerer",3209,52
13672,"Kemp",2141,37
13673,"Kemp",2777,45
13674,"Kempner",2840,45
13675,"Kempton",2294,39
13676,"Kempton",770,14
13677,"Kempton",880,15
13678,"Kenai",9,2
13679,"Kenansville",378,10
13680,"Kenansville",1666,34
13681,"Kenbridge",2982,48
13682,"Kendalia",2698,45
13683,"Kendall",1274,23
13684,"Kendall",3134,51
13685,"Kendall",2000,33
13686,"Kendall",962,17
13687,"Kendall Park",1927,31
13688,"Kendallville",804,15
13689,"Kendleton",2684,45
13690,"Kendrick",671,13
13691,"Kenduskeag",1232,20
13692,"Kenedy",2803,45
13693,"Kenefic",2183,37
13694,"Kenesaw",1842,28
13695,"Kenilworth",714,14
13696,"Kenilworth",2890,46
13697,"Kenilworth",1932,31
13698,"Kenly",1699,34
13699,"Kenmare",1784,35
13700,"Kenmore",3057,49
13701,"Kenna",1963,32
13702,"Kenna",3155,50
13703,"Kennan",3126,51
13704,"Kennard",870,15
13705,"Kennard",2780,45
13706,"Kennard",1833,28
13707,"Kennebec",2511,43
13708,"Kennebunk",1222,20
13709,"Kennebunkport",1222,20
13710,"Kennedale",2652,45
13711,"Kennedy",60,1
13712,"Kennedy",1398,24
13713,"Kennedy",2023,33
13714,"Kennedyville",1214,21
13715,"Kenner",1141,19
13716,"Kennerdell",2313,39
13717,"Kennesaw",390,11
13718,"Kenneth",1359,24
13719,"Kennett",1430,26
13720,"Kennett Square",2291,39
13721,"Kennewick",3062,49
13722,"Kenney",2690,45
13723,"Kenney",786,14
13724,"Keno",2238,38
13725,"Kenosha",3112,51
13726,"Kenova",3204,50
13727,"Kenoza Lake",2028,33
13728,"Kensal",1794,35
13729,"Kensett",648,16
13730,"Kensett",115,4
13731,"Kensington",1334,24
13732,"Kensington",916,17
13733,"Kensington",1205,21
13734,"Kensington",2132,36
13735,"Kent",3057,49
13736,"Kent",781,14
13737,"Kent",79,1
13738,"Kent",2000,33
13739,"Kent",1377,24
13740,"Kent",2279,39
13741,"Kent",2080,36
13742,"Kent",313,7
13743,"Kent",2252,38
13744,"Kent City",1239,23
13745,"Kentfield",221,5
13746,"Kentland",847,15
13747,"Kenton",1076,18
13748,"Kenton",319,8
13749,"Kenton",2555,44
13750,"Kenton",2053,36
13751,"Kenton",2176,37
13752,"Kents Hill",1224,20
13753,"Kents Store",2951,48
13754,"Kentwood",1124,19
13755,"Kenvil",1935,31
13756,"Kenvir",1002,18
13757,"Kenwood",205,5
13758,"Kenyon",2402,41
13759,"Kenyon",1386,24
13760,"Keo",113,4
13761,"Keokee",2935,48
13762,"Keokuk",581,16
13763,"Keosauqua",610,16
13764,"Keota",2215,37
13765,"Keota",637,16
13766,"Kerby",2245,38
13767,"Kerens",2677,45
13768,"Kerens",3191,50
13769,"Kerhonkson",1990,33
13770,"Kerkhoven",1342,24
13771,"Kerman",216,5
13772,"Kermit",3176,50
13773,"Kermit",2841,45
13774,"Kernersville",1697,34
13775,"Kernville",213,5
13776,"Kerr",2099,36
13777,"Kerrick",1346,24
13778,"Kerrick",2785,45
13779,"Kerrville",2755,45
13780,"Kersey",259,6
13781,"Kersey",2300,39
13782,"Kershaw",2449,42
13783,"Keshena",3151,51
13784,"Keslers Cross Lanes",3187,50
13785,"Kesley",568,16
13786,"Keswick",637,16
13787,"Keswick",2928,48
13788,"Ketchikan",24,2
13789,"Ketchum",664,13
13790,"Ketchum",2143,37
13791,"Kettle Falls",3043,49
13792,"Kettle Island",1011,18
13793,"Kettle River",1354,24
13794,"Kettleman City",209,5
13795,"Kettlersville",2071,36
13796,"Keuka Park",2031,33
13797,"Kevil",1106,18
13798,"Kevin",1647,27
13799,"Kew Gardens",2022,33
13800,"Kewadin",1245,23
13801,"Kewanee",712,14
13802,"Kewanee",1491,26
13803,"Kewanna",801,15
13804,"Kewaskum",3087,51
13805,"Kewaunee",3086,51
13806,"Key Biscayne",376,10
13807,"Key Colony Beach",344,10
13808,"Key Largo",344,10
13809,"Key West",344,10
13810,"Keyes",235,5
13811,"Keyes",2176,37
13812,"Keyesport",703,14
13813,"Keymar",1220,21
13814,"Keyport",1919,31
13815,"Keyport",3058,49
13816,"Keyser",3200,50
13817,"Keystone",1864,28
13818,"Keystone",838,15
13819,"Keystone",589,16
13820,"Keystone",2477,43
13821,"Keystone Heights",366,10
13822,"Keysville",507,11
13823,"Keysville",2967,48
13824,"Keytesville",1481,26
13825,"Kiahsville",3204,50
13826,"Kiamesha Lake",2028,33
13827,"Kiamichi Christian Mission",2159,37
13828,"Kiana",7,2
13829,"Kidder",1474,26
13830,"Kidron",2074,36
13831,"Kiefer",2181,37
13832,"Kiel",3137,51
13833,"Kieler",3107,51
13834,"Kiester",1373,24
13835,"Kihei",551,12
13836,"Kila",1626,27
13837,"Kilauea",549,12
13838,"Kilbourne",2078,36
13839,"Kilbourne",1176,19
13840,"Kilbourne",745,14
13841,"Kildare",2661,45
13842,"Kilgore",1875,28
13843,"Kilgore",2802,45
13844,"Kilkenny",1399,24
13845,"Kill Buck",2004,33
13846,"Kill Devil Hills",1683,34
13847,"Killarney",331,10
13848,"Killawog",2032,33
13849,"Killbuck",2097,36
13850,"Killdeer",1803,35
13851,"Killduff",600,16
13852,"Killeen",2679,45
13853,"Killen",44,1
13854,"Killington",3036,47
13855,"Killingworth",315,7
13856,"Kilmarnock",3001,48
13857,"Kilmichael",1578,25
13858,"Kiln",1538,25
13859,"Kim",244,6
13860,"Kimball",1869,28
13861,"Kimball",1329,24
13862,"Kimball",3165,50
13863,"Kimball",2489,43
13864,"Kimballton",591,16
13865,"Kimberling City",1465,26
13866,"Kimberly",3097,51
13867,"Kimberly",673,13
13868,"Kimberly",3160,50
13869,"Kimberly",2236,38
13870,"Kimberly",30,1
13871,"Kimberton",2291,39
13872,"Kimbolton",2112,36
13873,"Kimmell",804,15
13874,"Kimmswick",1435,26
13875,"Kimper",1015,18
13876,"Kinards",2436,42
13877,"Kincaid",954,17
13878,"Kincaid",732,14
13879,"Kincaid",3160,50
13880,"Kincheloe",1276,23
13881,"Kinde",1270,23
13882,"Kinder",1174,19
13883,"Kinderhook",743,14
13884,"Kinderhook",2014,33
13885,"Kindred",1763,35
13886,"King",3119,51
13887,"King",1738,34
13888,"King And Queen Court House",2957,48
13889,"King City",1412,26
13890,"King City",210,5
13891,"King Cove",3,2
13892,"King Ferry",2024,33
13893,"King George",2978,48
13894,"King Hill",660,13
